"code","version","power","model_year","wheelbase","axles_number","width","length","height","seats_number","doors_number","net_weight","gross_weight","payload","displacement","cylinders_number","passengers_number","wheels_number","distributor_price","transport_cost","other_amounts","purchase_discount","igv_amount","total_purchase_excl_igv","total_purchase_incl_igv","sale_price","margin","family_id","class_id","fuel_id","vehicle_type_id","body_type_id","traction_type_id","transmission_id","currency_type_id"
"303006","WINGLE 5 D 4X4 LUX","248 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","26","3","4","590","550","648","668","1"
"303007","WINGLE 5 D NG 4X2 LUX","249 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","26","3","4","590","550","648","668","1"
"303008","WINGLE 5 D NG 4X4 LUX","250 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","26","3","4","590","550","648","668","1"
"303009","WINGLE 5 G NG 4X2 DIGNITY","251 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","26","3","4","590","550","648","668","1"
"303010","WINGLE 5 G NG 4X2 DIGNITY GLPT","252 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","26","3","4","590","550","648","668","1"
"303011","WINGLE 5 G NG 4X2 DIGNITY GNVC","253 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","26","3","4","590","550","648","668","1"
"303012","WINGLE 5 G NG 4X2 LUXURY","254 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","26","3","4","590","550","648","668","1"
"303013","WINGLE 5 G NG 4X2 LUXURY GNVC","255 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","26","3","4","590","550","648","668","1"
"304001","WINGLE 7 2WD LUXURY DIESEL","256 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","27","3","4","590","550","648","668","1"
"304002","WINGLE 7 4WD LUXURY DIESEL","257 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","27","3","4","590","550","648","668","1"
"305001","VOLEEX C30 1.5 FASHIONABLE GLPC","258 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","28","3","4","590","550","648","668","1"
"305002","VOLEEX C30 1.5 FASHIONABLE GLPT","259 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","28","3","4","590","550","648","668","1"
"305003","VOLEEX C30 1.5 INTELLIGENT GLPC","260 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","28","3","4","590","550","648","668","1"
"305004","VOLEEX C30 1.5 INTELLIGENT GLPT","261 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","28","3","4","590","550","648","668","1"
"306001","NEW M4 4X2 COMFORT 1.5 GLPT","262 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","29","3","4","590","550","648","668","1"
"306002","NEW M4 4X2 LUXURY 1.5 GLPT","263 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","29","3","4","590","550","648","668","1"
"307001","WINGLE 5 4X2 LUX 2.2 GSL 5MT CD EIV GLPT","264 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","30","3","4","590","550","648","668","1"
"307002","WINGLE 5 4X2 LUX MT EURO V GLPC","265 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","30","3","4","590","550","648","668","1"
"307003","WINGLE 5 4X2 LUX MT EURO V GLPT","266 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","30","3","4","590","550","648","668","1"
"307004","WINGLE 5 4X2 STD 2.2 GS 5MT CD EIV GLPT","267 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","30","3","4","590","550","648","668","1"
"307005","WINGLE 5 4X2 STD MT EURO V GLPC","268 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","30","3","4","590","550","648","668","1"
"307006","WINGLE 5 4X2 STD MT EURO V GLPT","269 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","30","3","4","590","550","648","668","1"
"307007","WINGLE 5 4X2 STD MT EURO V GNVC","270 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","30","3","4","590","550","648","668","1"
"307008","WINGLE 5 G NG 4X2 LUXURY GLPT","271 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","30","3","4","590","550","648","668","1"
"309001","POER 4X2 STD","272 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","32","3","4","590","550","648","668","1"
"309002","POER 4X2 STD EIV FL","273 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","32","3","4","590","550","648","668","1"
"309003","POER 4X4 LUX","274 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","32","3","4","590","550","648","668","1"
"309004","POER 4X4 LUX EIV FL","275 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","32","3","4","590","550","648","668","1"
"309005","POER 4X4 LUX FL","276 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","32","3","4","590","550","648","668","1"
"309006","POER 4X4 STD","277 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","32","3","4","590","550","648","668","1"
"309007","POER 4X4 STD EIV FL","278 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","32","3","4","590","550","648","668","1"
"309008","POER 4X4 STD FL","279 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","32","3","4","590","550","648","668","1"
"309009","POER AT 2.0T","280 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","32","3","4","590","550","648","668","1"
"309010","POER AT 2.0T 4X2 LUX PLUS","281 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","32","3","4","590","550","648","668","1"
"309011","POER AT 2.0T 4X4 LUX PLUS","282 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","32","3","4","590","550","648","668","1"
"309012","POER AT 2.0T 4X4 LUX PLUS FL","283 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","32","3","4","590","550","648","668","1"
"309013","POER AT 2.4T 4X4 LUX","284 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","32","3","4","590","550","648","668","1"
"401001","NEW H2 1.5T GSL 6MT 4X2 INTELLIGENT","285 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","33","3","4","590","550","648","668","1"
"401002","NEW H2 1.5T GSL 6MT 4X2 INTELLIGENT BC","286 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","33","3","4","590","550","648","668","1"
"401003","NEW H2 1.5T GSL 6MT 4X2 SUPREME","287 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","33","3","4","590","550","648","668","1"
"401004","NEW H2 1.5T GSL 6MT 4X2 SUPREME BC","288 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","33","3","4","590","550","648","668","1"
"401005","NEW H2 1.5T GSL AT 4X2 INTELLIGENT","289 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","33","3","4","590","550","648","668","1"
"401006","NEW H2 1.5T GSL AT 4X2 INTELLIGENT BC","290 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","33","3","4","590","550","648","668","1"
"401007","NEW H2 1.5T GSL AT 4X2 SUPREME","291 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","33","3","4","590","550","648","668","1"
"401008","NEW H2 1.5T GSL AT 4X2 SUPREME BC","292 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","33","3","4","590","550","648","668","1"
"402001","ALL NEW H6 2.0 4X2 AT FL ACTIVE","293 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","34","3","4","590","550","648","668","1"
"402002","ALL NEW H6 2.0 4X2 AT FL INTELLIGENT","294 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","34","3","4","590","550","648","668","1"
"402003","ALL NEW H6 2.0 4X2 AT FL SUPREME","295 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","34","3","4","590","550","648","668","1"
"402004","H6 GT 2.0 4X2 AT SUPREME PLUS","296 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","34","3","4","590","550","648","668","1"
"402005","HAVAL H6 SPORT 1.5T GSL 6MT 4X2 ACTIVE","297 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","34","3","4","590","550","648","668","1"
"402006","HAVAL H6 SPORT 1.5T GSL 6MT 4X2 CITY","298 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","34","3","4","590","550","648","668","1"
"402007","HAVAL H6 SPORT 1.5T GSL 6MT 4X2 DIGNITY","299 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","34","3","4","590","550","648","668","1"
"402008","HAVAL H6 SPORT 1.5T GSL 6MT 4X2 SUPREME","300 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","34","3","4","590","550","648","668","1"
"402009","HAVAL H6 SPORT 1.5T GSL 6MT 4X4 DIGNITY","301 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","34","3","4","590","550","648","668","1"
"402010","NG H6 2.0 4X2 AT ACTIVE","302 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","34","3","4","590","550","648","668","1"
"402011","NG H6 2.0 4X2 AT INTELLIGENT","303 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","34","3","4","590","550","648","668","1"
"402012","NG H6 2.0 4X2 AT SUPREME","304 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","34","3","4","590","550","648","668","1"
"402013","NG H6 2.0 4X4 AT SUPREME","305 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","34","3","4","590","550","648","668","1"
"402014","NG H6 SUPREME 1.5 AT 4X2 HEV","306 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","34","3","4","590","550","648","668","1"
"402015","NG H6 SUPREME PLUS 1.5 AT 4X2 HEV","307 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","34","3","4","590","550","648","668","1"
"404001","NEW H2 1.5 AT 4X2 SUPREME BC GLPT","308 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","36","3","4","590","550","648","668","1"
"404002","NEW H2 1.5 AT 4X2 SUPREME GLPT","309 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","36","3","4","590","550","648","668","1"
"404003","NEW H2 1.5 MT 4X2 INTELLIGENT BC GLPT","310 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","36","3","4","590","550","648","668","1"
"404004","NEW H2 1.5 MT 4X2 INTELLIGENT GLPT","311 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","36","3","4","590","550","648","668","1"
"404005","NEW H2 1.5 MT 4X2 SUPREME BC GLPT","312 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","36","3","4","590","550","648","668","1"
"404006","NEW H2 1.5 MT 4X2 SUPREME GLPT","313 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","36","3","4","590","550","648","668","1"
"404007","NEW H2 1.5T GSL 6MT 4X2 INTELL BC GLPT","314 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","36","3","4","590","550","648","668","1"
"404008","NEW H2 1.5T GSL 6MT 4X2 INTELL GLPT","315 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","36","3","4","590","550","648","668","1"
"404009","NEW H2 1.5T GSL 6MT 4X2 SUPREME BC GLPT","316 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","36","3","4","590","550","648","668","1"
"404010","NEW H2 1.5T GSL 6MT 4X2 SUPREME GLPT","317 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","36","3","4","590","550","648","668","1"
"404011","NEW H2 1.5T GSL AT 4X2 INTELLIG BC GLPT","318 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","36","3","4","590","550","648","668","1"
"404012","NEW H2 1.5T GSL AT 4X2 INTELLIGENT GLPT","319 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","36","3","4","590","550","648","668","1"
"404013","NEW H2 1.5T GSL AT 4X2 SUPREME BC GLPT","320 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","36","3","4","590","550","648","668","1"
"404014","NEW H2 1.5T GSL AT 4X2 SUPREME GLPT","321 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","36","3","4","590","550","648","668","1"
"405001","H6 SPORT 1.5 MT 4X2 ACTIVE GLPT","322 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","37","3","4","590","550","648","668","1"
"405002","H6 SPORT 1.5 MT 4X2 SUPREME GLPT","323 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","37","3","4","590","550","648","668","1"
"405003","HAVAL H6 SPORT 1.5T 4X2 SUPREME GLPT","324 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","37","3","4","590","550","648","668","1"
"405004","HAVAL H6 SPORT 1.5T GS 6MT 4X2 CITY GLPT","325 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","37","3","4","590","550","648","668","1"
"405005","HAVAL H6 SPORT 1.5T GS 6MT 4X2 DIG GLPT","326 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","37","3","4","590","550","648","668","1"
"405006","HAVAL H6 SPORT 1.5T GS 6MT 4X4 DIG GLPT","327 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","37","3","4","590","550","648","668","1"
"405007","NG H6 2.0T 4X2 AT ACTIVE GLPT","328 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","37","3","4","590","550","648","668","1"
"405008","NG H6 2.0T 4X2 AT INTELLIGENT GLPT","329 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","37","3","4","590","550","648","668","1"
"405009","NG H6 2.0T 4X2 AT SUPREME GLPT","330 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","37","3","4","590","550","648","668","1"
"406001","DARGO 2.0 4X2 AT INTELLIGENT","331 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","38","3","4","590","550","648","668","1"
"406002","DARGO 2.0 4X4 AT SUPREME","332 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","38","3","4","590","550","648","668","1"
"406003","DARGO 2.0 4X4 AT SUPREME PLUS","333 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","38","3","4","590","550","648","668","1"
"407001","HAVAL JOLION 1.5 AT 4X2 SUPREME PLUS","334 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","39","3","4","590","550","648","668","1"
"407002","HAVAL JOLION 1.5 MT 4X2 INTELLIGENT","335 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","39","3","4","590","550","648","668","1"
"407003","HAVAL JOLION 1.5 MT 4X2 SUPREME","336 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","39","3","4","590","550","648","668","1"
"407004","HAVAL JOLION PRO 1.5 AT SUPREME PLUS","337 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","39","3","4","590","550","648","668","1"
"407005","JOLION 1.5T AT 4X2 HIGH HEV","338 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","39","3","4","590","550","648","668","1"
"407006","JOLION 1.5T AT 4X2 SUPREME","339 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","39","3","4","590","550","648","668","1"
"407007","JOLION 1.5T AT 4X2 SUPREME PLUS","340 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","39","3","4","590","550","648","668","1"
"407008","JOLION 1.5T AT 4X2 SUPREME PLUS HEV","341 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","39","3","4","590","550","648","668","1"
"407009","JOLION 1.5T FL AT 4X2 SUPREME","342 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","39","3","4","590","550","648","668","1"
"407010","JOLION 1.5T FL AT 4X2 SUPREME PLUS","343 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","39","3","4","590","550","648","668","1"
"407011","JOLION 1.5T FL MT 4X2 INTELLIGENT","344 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","39","3","4","590","550","648","668","1"
"407012","JOLION 1.5T FL MT 4X2 SUPREME","345 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","39","3","4","590","550","648","668","1"
"407013","JOLION 1.5T MT 4X2 INTELLIGENT","346 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","39","3","4","590","550","648","668","1"
"407014","JOLION 1.5T MT 4X2 SUPREME","347 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","39","3","4","590","550","648","668","1"
"408001","HAVAL JOLION 1.5 MT 4X2 SUPREME GLPT","348 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","40","3","4","590","550","648","668","1"
"408002","JOLION 1.5T AT 4X2 SUPREME GLPT","349 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","40","3","4","590","550","648","668","1"
"408003","JOLION 1.5T AT 4X2 SUPREME PLUS GLPT","350 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","40","3","4","590","550","648","668","1"
"408004","JOLION 1.5T FL AT 4X2 SUPREME GLPT","351 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","40","3","4","590","550","648","668","1"
"408005","JOLION 1.5T FL AT 4X2 SUPREME GNVC","352 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","40","3","4","590","550","648","668","1"
"408006","JOLION 1.5T FL AT 4X2 SUPREME PLUS GLPT","353 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","40","3","4","590","550","648","668","1"
"408007","JOLION 1.5T FL AT 4X2 SUPREME PLUS GNVC","354 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","40","3","4","590","550","648","668","1"
"408008","JOLION 1.5T FL MT 4X2 INTELLIGENT GLPT","355 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","40","3","4","590","550","648","668","1"
"408009","JOLION 1.5T FL MT 4X2 INTELLIGENT GNVC","356 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","40","3","4","590","550","648","668","1"
"408010","JOLION 1.5T FL MT 4X2 SUPREME GLPT","357 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","40","3","4","590","550","648","668","1"
"408011","JOLION 1.5T FL MT 4X2 SUPREME GNVC","358 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","40","3","4","590","550","648","668","1"
"408012","JOLION 1.5T MT 4X2 INTELLIGENT GLPT","359 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","40","3","4","590","550","648","668","1"
"408013","JOLION 1.5T MT 4X2 SUPREME GLPT","360 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","40","3","4","590","550","648","668","1"
"409001","TANK 300 CONQUEROR 2.0 AT","361 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","41","3","4","590","550","648","668","1"
"501001","JS4 1.5T MT LUXURY","362 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","42","3","4","590","550","648","668","1"
"502001","JS3 1.6 CVT ADVANCE","363 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","43","3","4","590","550","648","668","1"
"502002","JS3 1.6 CVT COMFORT","364 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","43","3","4","590","550","648","668","1"
"502003","JS3 1.6 CVT LUXURY","365 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","43","3","4","590","550","648","668","1"
"502004","JS3 1.6 MT ADVANCE","366 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","43","3","4","590","550","648","668","1"
"502005","JS3 1.6 MT COMFORT","367 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","43","3","4","590","550","648","668","1"
"502006","JS3 1.6 MT LUXURY","368 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","43","3","4","590","550","648","668","1"
"502007","JS3 1.6 MT LUXURY GLPT","369 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","43","3","4","590","550","648","668","1"
"503001","JS4 1.6 MT COMFORT","370 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","44","3","4","590","550","648","668","1"
"504001","JS8 1.5 DCT ADVANCE","371 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","45","3","4","590","550","648","668","1"
"504002","JS8 1.5 DCT LUXURY","372 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","45","3","4","590","550","648","668","1"
"504003","JS8 1.5 DCT LUXURY GLPT","373 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","45","3","4","590","550","648","668","1"
"504004","JS8 1.5 MT COMFORT","374 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","45","3","4","590","550","648","668","1"
"504005","JS8 1.5 MT COMFORT GLPT","375 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","45","3","4","590","550","648","668","1"
"504006","JS8 1.5 MT LUXURY","376 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","45","3","4","590","550","648","668","1"
"504007","JS8 1.5 MT LUXURY GLPT","377 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","45","3","4","590","550","648","668","1"
"504008","JS8 DCT ADVANCE GLPT","378 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","45","3","4","590","550","648","668","1"
